RowNumber,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,NewAGT,CreditsScore,AgeScore,BalanceScore,EstSalaryScore,NewEstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,HasCrCard,IsActiveMember,Exited
141,0.7761194029850746,0.5833333333333334,1.25,0.31535735572556967,0.0,0.9081562430479599,0.16666666666666666,0.8,0.5,0.7,0.9,0.9081562430479598,0,1,0,0,1,1,0,0
142,0.08208955223880597,-0.25,0.5,-0.761480032314815,1.0,0.815494205166861,-0.4166666666666667,0.2,-0.25,-0.9,0.9,0.815494205166861,1,0,0,0,1,1,1,0
143,0.22388059701492538,0.5,0.0,0.22447851935974536,0.0,0.9465196761078256,0.5,0.4,0.5,0.5,0.9,0.9465196761078256,1,0,0,1,0,1,1,0
144,1.0522388059701493,1.25,-0.75,-0.761480032314815,0.0,0.5989655300778528,1.5,1.0,1.0,-0.9,0.5,0.5989655300778529,0,0,1,0,1,1,0,1
145,0.291044776119403,-0.5,0.0,-0.44093638694546655,0.0,0.26446739003246267,-0.5,0.4,-0.5,-0.3,0.3,0.26446739003246267,1,0,0,1,0,1,0,1
146,-1.2462686567164178,-1.3333333333333333,0.0,0.12502467796431702,0.0,-0.4680782899928356,-1.3333333333333333,-0.8,-0.75,0.3,-0.5,-0.4680782899928355,0,0,1,1,0,1,1,0
147,-0.12686567164179105,-0.6666666666666666,0.75,0.3219761424408966,1.0,0.4155219021582183,-0.9166666666666666,0.0,-0.5,0.7,0.5,0.41552190215821844,0,0,1,1,0,1,0,0
148,-0.014925373134328358,0.0,0.0,0.07653020614169495,0.0,-0.7694060049872371,0.0,0.0,0.0,0.1,-0.7,-0.7694060049872371,1,0,0,0,1,0,0,0
149,0.6194029850746269,0.5833333333333334,1.0,0.18397297049988307,0.0,-0.25773524242681034,0.25,0.6,0.5,0.3,-0.3,-0.25773524242681034,1,0,0,0,1,1,0,0
150,-1.7611940298507462,-0.4166666666666667,-1.25,-0.761480032314815,1.0,-1.0094414469721409,0.0,-0.8,-0.5,-0.9,-0.9,-1.0094414469721409,1,0,0,0,1,0,1,0
151,0.7611940298507462,-0.4166666666666667,0.5,-0.761480032314815,1.0,-0.10848240688379493,-0.5833333333333334,0.8,-0.5,-0.9,-0.1,-0.10848240688379493,0,0,1,1,0,1,0,0
152,-0.8731343283582089,0.9166666666666666,1.0,-0.761480032314815,0.0,0.5051410316824361,0.5833333333333334,-0.6,0.75,-0.9,0.5,0.5051410316824361,1,0,0,1,0,1,0,1
153,0.47761194029850745,0.4166666666666667,0.75,-0.761480032314815,1.0,0.8192872191979284,0.16666666666666666,0.6,0.5,-0.9,0.9,0.8192872191979284,0,0,1,0,1,1,0,0
154,-0.8432835820895522,0.0,-0.75,0.2382485100776971,0.0,-0.01573082386733591,0.25,-0.6,0.0,0.5,-0.1,-0.01573082386733591,1,0,0,0,1,1,0,0
155,-0.2835820895522388,0.5,0.25,-0.761480032314815,1.0,0.08992745548121558,0.4166666666666667,-0.2,0.5,-0.9,0.1,0.08992745548121558,1,0,0,1,0,1,1,0
156,0.40298507462686567,1.6666666666666667,0.5,-0.761480032314815,0.0,-0.8360197593893752,1.5,0.6,1.0,-0.9,-0.9,-0.8360197593893753,0,0,1,0,1,1,0,1
157,0.7910447761194029,-0.3333333333333333,0.5,-0.761480032314815,1.0,-0.1747954075339119,-0.5,0.8,-0.25,-0.9,-0.1,-0.17479540753391187,1,0,0,1,0,0,0,0
158,-0.4925373134328358,-0.75,-0.75,-0.761480032314815,1.0,-0.08259867910761298,-0.5,-0.4,-0.75,-0.9,-0.1,-0.08259867910761298,0,0,1,1,0,1,1,0
159,-0.04477611940298507,3.0,0.25,0.0004756187979966182,0.0,0.04599982390811927,2.9166666666666665,0.0,1.0,0.1,0.1,0.045999823908119346,1,0,0,1,0,0,1,0
160,-0.15671641791044777,-0.3333333333333333,-0.25,0.20406843270013583,0.0,0.12698592827673527,-0.25,0.0,-0.25,0.5,0.1,0.12698592827673533,0,1,0,1,0,0,0,0
161,0.48507462686567165,-1.25,0.25,0.03025369574059896,0.0,-0.15748514367687214,-1.3333333333333333,0.6,-0.75,0.1,-0.1,-0.15748514367687216,0,0,1,1,0,0,1,0
162,0.23880597014925373,-0.5833333333333334,-0.75,-0.761480032314815,1.0,-0.1699436061304875,-0.3333333333333333,0.4,-0.5,-0.9,-0.1,-0.16994360613048748,1,0,0,0,1,1,0,0
163,1.1044776119402986,1.0,0.5,0.08467926167291209,0.0,-0.5393931131812141,0.8333333333333334,1.0,0.75,0.1,-0.5,-0.5393931131812141,1,0,0,1,0,0,0,0
164,0.5149253731343284,-0.08333333333333333,-0.75,-0.761480032314815,1.0,0.06895163457351916,0.16666666666666666,0.6,0.0,-0.9,0.1,0.06895163457351923,0,0,1,1,0,1,1,0
165,0.23134328358208955,-0.6666666666666666,-1.25,0.28598509419618157,0.0,-0.4534315111211678,-0.25,0.4,-0.5,0.5,-0.5,-0.4534315111211678,0,0,1,0,1,1,0,1
166,0.05970149253731343,-0.5,1.0,0.2192908195465772,1.0,0.4033140847713429,-0.8333333333333334,0.2,-0.5,0.5,0.5,0.4033140847713429,0,1,0,0,1,1,1,0
167,0.3880597014925373,-1.0833333333333333,0.5,0.12406106221479318,0.0,0.6333165076228348,-1.25,0.4,-0.75,0.3,0.7,0.6333165076228346,0,1,0,1,0,1,0,1
168,-0.27611940298507465,0.3333333333333333,1.0,0.09255952324993268,0.0,0.9788578700937416,0.0,-0.2,0.5,0.1,0.9,0.9788578700937416,0,0,1,1,0,1,0,0
169,0.11194029850746269,0.16666666666666666,-0.75,-0.761480032314815,1.0,-0.6044822625545189,0.4166666666666667,0.2,0.25,-0.9,-0.7,-0.6044822625545189,0,0,1,1,0,1,0,1
170,0.22388059701492538,-1.0833333333333333,1.0,-0.3076420056243823,1.0,-0.47831550455977595,-1.4166666666666667,0.4,-0.75,-0.3,-0.5,-0.47831550455977595,0,1,0,0,1,0,0,0
171,-1.2537313432835822,-0.6666666666666666,-0.25,0.25787180056068326,0.0,0.6487090216342727,-0.5833333333333334,-0.8,-0.5,0.5,0.7,0.6487090216342727,1,0,0,1,0,1,0,0
172,-0.1791044776119403,-0.8333333333333334,0.0,-0.010749016171822582,1.0,0.5671840202081314,-0.8333333333333334,0.0,-0.75,-0.1,0.5,0.5671840202081314,0,1,0,0,1,1,0,0
173,-1.2835820895522387,0.5833333333333334,1.25,0.25390906789056833,0.0,-0.9627496048414341,0.16666666666666666,-0.8,0.5,0.5,-0.9,-0.962749604841434,0,1,0,0,1,1,0,1
174,-0.5522388059701493,-0.5833333333333334,-0.25,0.5661324788333574,0.0,0.12189923605853525,-0.5,-0.4,-0.5,0.9,0.1,0.12189923605853518,1,0,0,0,1,1,0,0
175,-1.044776119402985,0.25,0.0,-0.761480032314815,1.0,0.47022798308349073,0.25,-0.8,0.25,-0.9,0.5,0.47022798308349084,1,0,0,0,1,1,1,0
176,-1.2537313432835822,-0.16666666666666666,0.5,0.28728025643773647,0.0,-0.7410374759350625,-0.3333333333333333,-0.8,-0.25,0.7,-0.7,-0.7410374759350624,0,0,1,1,0,1,1,0
177,-1.0597014925373134,-0.5833333333333334,-1.25,-0.761480032314815,1.0,0.308575534840973,-0.16666666666666666,-0.8,-0.5,-0.9,0.3,0.308575534840973,1,0,0,1,0,1,1,0
178,-0.34328358208955223,-0.08333333333333333,0.0,0.7307884789787615,1.0,0.8045643117151542,-0.08333333333333333,-0.2,0.0,0.9,0.7,0.8045643117151543,0,1,0,0,1,0,0,0
179,-0.41044776119402987,0.25,0.75,0.03756205528741435,0.0,-0.05508697808164284,0.0,-0.4,0.25,0.1,-0.1,-0.0550869780816428,0,0,1,1,0,0,1,0
180,0.7611940298507462,1.5,-0.5,0.504607728480345,0.0,-0.9362402808017541,1.6666666666666667,0.8,1.0,0.9,-0.9,-0.9362402808017541,0,1,0,1,0,1,0,1
181,1.4776119402985075,0.6666666666666666,-0.75,0.1967395473544282,0.0,-0.8203535279550942,0.9166666666666666,1.0,0.75,0.5,-0.9,-0.8203535279550942,0,0,1,1,0,1,1,0
182,-1.0597014925373134,2.3333333333333335,-0.75,-0.761480032314815,1.0,-0.529772855449275,2.5833333333333335,-0.8,1.0,-0.9,-0.5,-0.5297728554492749,1,0,0,0,1,1,1,0
183,0.9402985074626866,0.6666666666666666,-1.0,0.5088508498307484,1.0,0.7555673684211863,1.0,0.8,0.75,0.9,0.7,0.7555673684211863,0,1,0,1,0,1,0,0
184,-0.11940298507462686,0.4166666666666667,-0.75,-0.761480032314815,1.0,-0.454567443507984,0.6666666666666666,0.0,0.5,-0.9,-0.5,-0.45456744350798406,1,0,0,0,1,1,1,0
185,1.1343283582089552,1.0833333333333333,-0.25,-0.761480032314815,0.0,-0.9315036378981745,1.1666666666666667,1.0,0.75,-0.9,-0.9,-0.9315036378981745,1,0,0,1,0,1,1,1
186,-1.0298507462686568,-0.4166666666666667,0.75,-0.761480032314815,1.0,-0.044078719931453764,-0.6666666666666666,-0.8,-0.5,-0.9,-0.1,-0.044078719931453805,1,0,0,0,1,1,0,0
187,0.582089552238806,0.16666666666666666,-1.0,0.014196723643777345,0.0,0.9630613357496629,0.5,0.6,0.25,0.1,0.9,0.9630613357496628,1,0,0,1,0,1,0,0
188,-0.9477611940298507,0.0,-1.25,-0.761480032314815,0.0,0.31841686030209293,0.4166666666666667,-0.6,0.0,-0.9,0.3,0.31841686030209293,0,0,1,1,0,0,1,0
189,-0.26865671641791045,-0.5833333333333334,0.0,-0.761480032314815,1.0,0.9748791591701628,-0.5833333333333334,-0.2,-0.5,-0.9,0.9,0.9748791591701627,0,0,1,0,1,0,1,0
190,0.26119402985074625,-0.25,0.5,0.11116553320384832,1.0,0.4916428902394915,-0.4166666666666667,0.4,-0.25,0.3,0.5,0.4916428902394915,0,1,0,1,0,1,0,0
191,0.4701492537313433,0.3333333333333333,0.75,-0.32107747282603594,1.0,-0.0732959457830123,0.08333333333333333,0.6,0.5,-0.3,-0.1,-0.07329594578301227,1,0,0,1,0,0,0,1
192,-1.044776119402985,-0.08333333333333333,-0.5,-0.10083314374389321,1.0,-0.8387213595004682,0.08333333333333333,-0.8,0.0,-0.1,-0.9,-0.8387213595004682,1,0,0,1,0,1,0,0
193,-1.291044776119403,0.25,-1.0,-0.761480032314815,1.0,0.15045325872255122,0.5833333333333334,-0.8,0.25,-0.9,0.1,0.1504532587225513,1,0,0,0,1,0,0,0
194,-0.3805970149253731,-0.4166666666666667,0.75,-0.032791530585320645,0.0,-0.1345361789408594,-0.6666666666666666,-0.2,-0.5,-0.1,-0.1,-0.13453617894085934,1,0,0,0,1,1,0,0
195,-0.5373134328358209,-0.6666666666666666,1.0,-0.2780235128510304,1.0,0.28341274196275884,-1.0,-0.4,-0.5,-0.3,0.3,0.28341274196275873,0,0,1,0,1,1,0,0
196,1.1567164179104477,-0.16666666666666666,-0.5,0.6078739628204138,0.0,-1.0122722319493433,0.0,1.0,-0.25,0.9,-0.9,-1.0122722319493433,1,0,0,0,1,1,1,0
197,-0.26865671641791045,-0.4166666666666667,0.25,-0.761480032314815,1.0,-0.5813060300288747,-0.5,-0.2,-0.5,-0.9,-0.5,-0.5813060300288747,0,0,1,1,0,1,1,0
198,0.5149253731343284,0.0,-0.5,0.08243301852085132,0.0,0.5935511494187888,0.16666666666666666,0.6,0.0,0.1,0.5,0.5935511494187888,0,1,0,0,1,1,1,0
199,-1.126865671641791,1.6666666666666667,1.25,-0.761480032314815,1.0,-0.5320538678530804,1.25,-0.8,1.0,-0.9,-0.5,-0.5320538678530804,1,0,0,0,1,1,1,0
200,-0.9776119402985075,-0.16666666666666666,0.25,-0.006069212367122963,0.0,-0.9117694553259599,-0.25,-0.8,-0.25,-0.1,-0.9,-0.9117694553259599,1,0,0,0,1,1,0,0
201,1.4776119402985075,-0.5833333333333334,-0.75,0.3434661054819238,0.0,-0.9576116858942654,-0.3333333333333333,1.0,-0.5,0.7,-0.9,-0.9576116858942653,0,0,1,0,1,1,1,0
202,0.7985074626865671,0.4166666666666667,-0.25,0.0644105836659765,0.0,0.2156314450295399,0.5,0.8,0.5,0.1,0.3,0.21563144502954,1,0,0,0,1,0,1,0
203,-1.0149253731343284,1.0833333333333333,0.0,-0.761480032314815,0.0,0.46705782102686977,1.0833333333333333,-0.8,0.75,-0.9,0.5,0.46705782102686977,0,0,1,0,1,0,1,1
204,0.44029850746268656,0.08333333333333333,-0.75,0.24931418762021684,1.0,-0.872267752151567,0.3333333333333333,0.6,0.25,0.5,-0.9,-0.872267752151567,1,0,0,1,0,1,1,1
205,-1.044776119402985,-0.3333333333333333,-0.5,0.6225747436782105,0.0,-0.056137430946509,-0.16666666666666666,-0.8,-0.25,0.9,-0.1,-0.056137430946508964,0,0,1,0,1,1,0,0
206,-0.7611940298507462,0.0,-0.5,-0.761480032314815,0.0,0.8078007432703617,0.16666666666666666,-0.6,0.0,-0.9,0.7,0.8078007432703617,1,0,0,0,1,1,1,0
207,-0.3283582089552239,0.3333333333333333,-0.5,-0.05824547978036464,0.0,1.0073657480455516,0.5,-0.2,0.5,-0.1,0.9,1.0073657480455516,0,0,1,1,0,0,0,1
208,-0.2537313432835821,-0.25,0.0,0.29579078538914083,0.0,0.5260952031987232,-0.25,-0.2,-0.25,0.7,0.5,0.5260952031987233,1,0,0,0,1,1,1,0
209,-0.06716417910447761,0.6666666666666666,0.0,-0.761480032314815,0.0,0.4301376807276331,0.6666666666666666,0.0,0.75,-0.9,0.5,0.4301376807276331,1,0,0,0,1,1,0,1
210,0.1417910447761194,0.6666666666666666,-0.75,0.0719053989431877,0.0,0.5902325924726947,0.9166666666666666,0.2,0.75,0.1,0.5,0.5902325924726946,1,0,0,0,1,0,1,0
211,0.27611940298507465,-0.3333333333333333,-0.75,0.5062202571772921,1.0,0.7032289991056921,-0.08333333333333333,0.4,-0.25,0.9,0.7,0.7032289991056921,0,1,0,0,1,1,0,0
212,-0.3656716417910448,-0.5,0.75,-0.761480032314815,1.0,0.7086476486588367,-0.75,-0.2,-0.5,-0.9,0.7,0.7086476486588367,1,0,0,0,1,1,1,0
213,-0.23880597014925373,0.3333333333333333,1.0,-0.761480032314815,1.0,-0.11527482720825373,0.0,-0.2,0.5,-0.9,-0.1,-0.11527482720825369,1,0,0,1,0,0,0,0
214,0.1791044776119403,-0.25,-1.0,-0.26717641156389044,0.0,-0.6052489356033516,0.08333333333333333,0.2,-0.25,-0.3,-0.7,-0.6052489356033516,1,0,0,1,0,1,1,0
215,-0.5970149253731343,-0.9166666666666666,-0.25,0.16521286036878738,1.0,-0.4041892080578932,-0.8333333333333334,-0.4,-0.75,0.3,-0.5,-0.4041892080578932,0,1,0,0,1,0,0,0
216,0.11940298507462686,0.8333333333333334,0.5,0.07564516816426654,0.0,0.5871264638272846,0.6666666666666666,0.2,0.75,0.1,0.5,0.5871264638272845,0,1,0,0,1,0,1,1
217,0.3208955223880597,0.75,0.5,-0.3735851300458211,0.0,0.33351675178832996,0.5833333333333334,0.4,0.75,-0.3,0.3,0.33351675178832996,1,0,0,0,1,1,0,0
218,0.582089552238806,-0.3333333333333333,1.0,-0.761480032314815,1.0,0.7763563743926831,-0.6666666666666666,0.6,-0.25,-0.9,0.7,0.7763563743926831,0,0,1,1,0,0,0,0
219,1.1567164179104477,0.5,-1.0,0.06738087045682593,1.0,-0.6637711029157943,0.8333333333333334,1.0,0.5,0.1,-0.7,-0.6637711029157944,1,0,0,0,1,1,0,1
220,-0.44776119402985076,1.4166666666666667,0.75,-0.761480032314815,0.0,-0.7262832632290295,1.1666666666666667,-0.4,1.0,-0.9,-0.7,-0.7262832632290296,1,0,0,0,1,1,1,1
221,0.5522388059701493,-0.5,1.0,0.1372839855523445,1.0,-0.020484034145562293,-0.8333333333333334,0.6,-0.5,0.3,-0.1,-0.020484034145562293,1,0,0,1,0,1,1,0
222,-1.0298507462686568,-0.5833333333333334,0.5,-0.761480032314815,0.0,0.2522339592811031,-0.75,-0.8,-0.5,-0.9,0.3,0.2522339592811031,0,0,1,0,1,0,1,0
223,-0.6343283582089553,0.4166666666666667,-0.75,-0.761480032314815,1.0,0.6890268967007673,0.6666666666666666,-0.4,0.5,-0.9,0.7,0.6890268967007673,1,0,0,0,1,1,1,0
224,1.4776119402985075,-0.3333333333333333,1.25,-0.761480032314815,0.0,-0.9689596260448785,-0.75,1.0,-0.25,-0.9,-0.9,-0.9689596260448785,1,0,0,0,1,1,0,1
225,0.1417910447761194,0.6666666666666666,0.25,0.018533386230353936,0.0,0.0882089206927145,0.5833333333333334,0.2,0.75,0.1,0.1,0.0882089206927145,0,1,0,0,1,1,1,1
226,0.13432835820895522,0.0,-0.25,0.5747174333914322,1.0,0.9966746077413601,0.08333333333333333,0.2,0.0,0.9,0.9,0.9966746077413601,1,0,0,0,1,1,0,0
227,0.31343283582089554,-0.5833333333333334,1.0,-0.761480032314815,1.0,-0.7443488164173535,-0.9166666666666666,0.4,-0.5,-0.9,-0.7,-0.7443488164173535,1,0,0,1,0,1,1,0
228,-0.7835820895522388,0.16666666666666666,0.25,-0.17707332504780485,2.0,-0.14684380713695555,0.08333333333333333,-0.6,0.25,-0.1,-0.1,-0.14684380713695552,0,1,0,1,0,1,1,1
229,0.7388059701492538,1.0833333333333333,-0.75,-0.002429800200933538,0.0,-0.233647397734259,1.3333333333333333,0.8,0.75,-0.1,-0.3,-0.23364739773425897,0,1,0,0,1,1,0,1
230,-0.43283582089552236,-0.6666666666666666,-0.5,0.2634798091946804,0.0,-0.3978750055108119,-0.5,-0.4,-0.5,0.5,-0.3,-0.3978750055108119,0,1,0,1,0,1,0,0
231,0.15671641791044777,2.9166666666666665,-1.0,-0.761480032314815,1.0,0.1198062582749527,3.25,0.2,1.0,-0.9,0.1,0.11980625827495263,1,0,0,0,1,0,1,0
232,-0.31343283582089554,0.25,-1.25,-0.761480032314815,1.0,-0.38584007833420636,0.6666666666666666,-0.2,0.25,-0.9,-0.3,-0.3858400783342063,1,0,0,0,1,1,0,0
233,-1.044776119402985,0.0,-1.0,-0.761480032314815,1.0,0.5682824473112384,0.3333333333333333,-0.8,0.0,-0.9,0.5,0.5682824473112384,1,0,0,1,0,0,1,0
234,0.8582089552238806,-1.4166666666666667,-0.5,0.1763942501439939,1.0,0.5076067245754008,-1.25,0.8,-0.75,0.3,0.5,0.5076067245754009,0,1,0,0,1,0,1,0
235,-0.5,2.5,0.0,0.13146249294131873,1.0,-0.07163412630158383,2.5,-0.4,1.0,0.3,-0.1,-0.07163412630158379,1,0,0,1,0,0,1,0
236,0.8283582089552238,0.4166666666666667,0.25,0.023206765930056786,0.0,-0.6782558670930647,0.3333333333333333,0.8,0.5,0.1,-0.7,-0.6782558670930648,0,1,0,0,1,1,0,1
237,0.44776119402985076,-0.6666666666666666,-0.75,-0.761480032314815,0.0,0.4490580291354563,-0.4166666666666667,0.6,-0.5,-0.9,0.5,0.4490580291354563,1,0,0,1,0,1,1,0
238,-0.8432835820895522,0.5,-0.5,0.14902325400660454,2.0,-0.4511809908179391,0.6666666666666666,-0.6,0.5,0.3,-0.5,-0.4511809908179391,0,1,0,1,0,1,0,1
239,0.11940298507462686,0.75,-0.75,-0.761480032314815,2.0,-0.11328277827757988,1.0,0.2,0.75,-0.9,-0.1,-0.11328277827757985,1,0,0,1,0,1,0,1
240,0.3805970149253731,-0.75,-0.75,-0.1255419751020493,1.0,0.6364539414915035,-0.5,0.4,-0.75,-0.1,0.7,0.6364539414915035,1,0,0,0,1,0,1,0
241,0.07462686567164178,0.08333333333333333,-0.25,-0.761480032314815,1.0,0.3665733396638322,0.16666666666666666,0.2,0.25,-0.9,0.3,0.3665733396638322,0,0,1,0,1,1,0,0
242,0.5447761194029851,0.16666666666666666,0.0,0.1535929862561757,0.0,0.24250423490809372,0.16666666666666666,0.6,0.25,0.3,0.3,0.24250423490809364,0,1,0,1,0,1,0,0
243,0.3805970149253731,0.0,0.75,0.06865284324619728,1.0,-0.26462178170171574,-0.25,0.4,0.0,0.1,-0.3,-0.26462178170171574,1,0,0,0,1,0,1,0
244,0.05223880597014925,2.5,0.25,0.158354658228213,0.0,-0.5602702413233774,2.4166666666666665,0.2,1.0,0.3,-0.5,-0.5602702413233775,0,1,0,0,1,1,1,1
245,-0.9626865671641791,-0.25,0.5,-0.761480032314815,1.0,-0.38789870168447255,-0.4166666666666667,-0.6,-0.25,-0.9,-0.3,-0.3878987016844726,0,0,1,0,1,1,0,0
246,-0.12686567164179105,0.25,1.25,0.20603389545818904,0.0,0.3228027424087059,-0.16666666666666666,0.0,0.25,0.5,0.3,0.3228027424087059,1,0,0,1,0,1,0,1
247,0.8955223880597015,-0.9166666666666666,0.5,0.43246737964831,1.0,-0.2112077527182119,-1.0833333333333333,0.8,-0.75,0.9,-0.3,-0.21120775271821193,0,1,0,0,1,1,0,0
248,-0.7985074626865671,-0.9166666666666666,-1.0,-0.761480032314815,1.0,1.0107587057170528,-0.5833333333333334,-0.6,-0.75,-0.9,0.9,1.0107587057170528,1,0,0,1,0,1,1,0
249,-0.13432835820895522,-1.0833333333333333,0.75,0.046216813230271866,0.0,0.5832465473095741,-1.3333333333333333,0.0,-0.75,0.1,0.5,0.5832465473095741,0,1,0,0,1,1,1,0
250,0.6492537313432836,1.4166666666666667,0.75,0.22891436386005345,0.0,0.34788269841368663,1.1666666666666667,0.8,1.0,0.5,0.3,0.3478826984136866,0,1,0,0,1,1,0,1
251,0.8880597014925373,-0.08333333333333333,0.0,-0.15160605758630405,0.0,-0.0039428827054013415,-0.08333333333333333,0.8,0.0,-0.1,-0.1,-0.003942882705401268,0,1,0,1,0,0,0,0
252,-0.48507462686567165,-0.25,-1.0,-0.761480032314815,1.0,-0.022983268349161493,0.08333333333333333,-0.4,-0.25,-0.9,-0.1,-0.022983268349161454,0,0,1,1,0,1,1,0
253,0.21641791044776118,3.5,-1.25,-0.761480032314815,1.0,0.7193602350737673,3.9166666666666665,0.4,1.0,-0.9,0.7,0.7193602350737673,1,0,0,1,0,0,1,0
254,-0.8059701492537313,0.0,-0.75,-0.1368383720252477,0.0,-0.43334321362092293,0.25,-0.6,0.0,-0.1,-0.5,-0.43334321362092293,0,1,0,0,1,1,1,0
255,0.3283582089552239,-0.75,0.75,-0.761480032314815,0.0,0.7777473223806556,-1.0,0.4,-0.75,-0.9,0.7,0.7777473223806556,0,0,1,0,1,0,0,0
256,0.8507462686567164,0.3333333333333333,-1.25,-0.761480032314815,1.0,-0.6699184120323861,0.75,0.8,0.5,-0.9,-0.7,-0.6699184120323861,0,0,1,0,1,0,1,0
257,0.5597014925373134,-0.25,1.25,-0.761480032314815,1.0,1.0005822720705955,-0.6666666666666666,0.6,-0.25,-0.9,0.9,1.0005822720705955,1,0,0,0,1,1,1,0
258,0.1417910447761194,-0.25,0.25,-0.46952271406841395,1.0,0.5765365572970075,-0.3333333333333333,0.2,-0.25,-0.3,0.5,0.5765365572970075,0,1,0,1,0,0,0,0
259,0.30597014925373134,-0.5833333333333334,0.25,0.24124637351438646,0.0,-0.505525638711043,-0.6666666666666666,0.4,-0.5,0.5,-0.5,-0.505525638711043,1,0,0,1,0,1,1,0
260,1.4776119402985075,0.08333333333333333,-0.5,-0.3313704558858277,0.0,0.40535827519400275,0.25,1.0,0.25,-0.3,0.5,0.40535827519400286,0,1,0,0,1,1,1,0
261,0.5970149253731343,0.4166666666666667,1.0,0.09048226539638603,1.0,-0.3544280310831391,0.08333333333333333,0.6,0.5,0.1,-0.3,-0.3544280310831391,0,1,0,0,1,1,1,0
262,0.5522388059701493,0.9166666666666666,0.25,0.02121247304226179,0.0,-0.36459074328433716,0.8333333333333334,0.6,0.75,0.1,-0.3,-0.3645907432843372,0,0,1,1,0,1,0,0
263,-0.7089552238805971,-0.4166666666666667,0.25,0.6854039790592978,1.0,-0.8663565535337739,-0.5,-0.6,-0.5,0.9,-0.9,-0.8663565535337739,1,0,0,1,0,1,0,0
264,0.22388059701492538,-0.9166666666666666,-1.25,0.10541392232034909,0.0,0.11876973013601651,-0.5,0.4,-0.75,0.3,0.1,0.11876973013601642,1,0,0,1,0,0,1,0
265,0.6417910447761194,-0.5,1.0,-0.14241723715852753,0.0,-0.8292599656125336,-0.8333333333333334,0.8,-0.5,-0.1,-0.9,-0.8292599656125335,0,0,1,0,1,1,1,0
266,-0.9029850746268657,-0.08333333333333333,1.0,0.015997353268741202,0.0,0.23319438676002502,-0.4166666666666667,-0.6,0.0,0.1,0.3,0.23319438676002502,0,0,1,1,0,1,0,0
267,-1.1492537313432836,-0.25,-0.75,-0.761480032314815,1.0,0.49127169973513796,0.0,-0.8,-0.25,-0.9,0.5,0.49127169973513796,1,0,0,0,1,1,1,0
268,-0.007462686567164179,-0.08333333333333333,0.5,-0.761480032314815,1.0,-0.877111422328171,-0.25,0.0,0.0,-0.9,-0.9,-0.877111422328171,1,0,0,0,1,1,0,0
269,-0.7686567164179104,0.16666666666666666,0.5,-0.761480032314815,0.0,-0.19245256985517897,0.0,-0.6,0.25,-0.9,-0.1,-0.19245256985517895,0,0,1,1,0,0,0,1
270,1.037313432835821,-0.16666666666666666,0.5,-0.35068045373610285,0.0,0.6185610752327787,-0.3333333333333333,1.0,-0.25,-0.3,0.7,0.6185610752327786,0,1,0,1,0,1,0,0
271,-0.014925373134328358,0.3333333333333333,1.0,-0.761480032314815,1.0,0.9290511582487931,0.0,0.0,0.5,-0.9,0.9,0.9290511582487931,0,0,1,0,1,0,1,0
272,0.6044776119402985,-0.25,-0.5,0.02459507769406593,2.0,-0.5248170759828842,-0.08333333333333333,0.6,-0.25,0.1,-0.5,-0.5248170759828842,0,1,0,0,1,1,0,1
273,1.1865671641791045,-0.25,-1.0,0.4081551192595921,1.0,0.8755890533867131,0.08333333333333333,1.0,-0.25,0.9,0.9,0.8755890533867132,0,1,0,1,0,1,1,0
274,0.41044776119402987,-0.5833333333333334,0.75,-0.761480032314815,1.0,-0.6813413627504178,-0.8333333333333334,0.6,-0.5,-0.9,-0.7,-0.6813413627504178,1,0,0,0,1,1,0,0
275,0.44776119402985076,-0.75,-0.25,0.37923293679370096,0.0,-0.06413896469916806,-0.6666666666666666,0.6,-0.75,0.7,-0.1,-0.06413896469916809,0,1,0,0,1,0,1,0
276,0.40298507462686567,0.0,0.5,-0.761480032314815,1.0,0.10880989204398851,-0.16666666666666666,0.6,0.0,-0.9,0.1,0.10880989204398851,0,0,1,1,0,1,1,0
277,0.7761194029850746,2.0833333333333335,-0.5,-0.761480032314815,0.0,-0.9045468931026995,2.25,0.8,1.0,-0.9,-0.9,-0.9045468931026995,1,0,0,0,1,1,1,1
278,0.9328358208955224,1.3333333333333333,1.25,-0.761480032314815,1.0,0.9127206055832816,0.9166666666666666,0.8,1.0,-0.9,0.9,0.9127206055832815,1,0,0,1,0,1,0,0
279,-0.04477611940298507,-0.16666666666666666,0.25,-0.10319055524949662,0.0,0.6511260288066498,-0.25,0.0,-0.25,-0.1,0.7,0.6511260288066498,1,0,0,0,1,0,1,0
280,0.4626865671641791,0.75,-1.0,-0.761480032314815,0.0,0.5282642079530769,1.0833333333333333,0.6,0.75,-0.9,0.5,0.5282642079530769,1,0,0,0,1,1,0,1
281,0.9701492537313433,0.16666666666666666,0.75,-0.761480032314815,1.0,-0.6733087270551708,-0.08333333333333333,1.0,0.25,-0.9,-0.7,-0.6733087270551708,1,0,0,0,1,1,1,0
282,0.917910447761194,-0.6666666666666666,1.25,-0.761480032314815,1.0,-0.3257571220335792,-1.0833333333333333,0.8,-0.5,-0.9,-0.3,-0.3257571220335792,0,0,1,0,1,1,1,0
